month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2023-09,WOODLANDS,4 ROOM,689D,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,79 years 06 months,490000
2023-09,WOODLANDS,4 ROOM,855,WOODLANDS ST 83,10 TO 12,104,Model A,1993,69 years,470000
2023-10,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90,Model A,2002,77 years 06 months,450000
2023-10,WOODLANDS,4 ROOM,347,WOODLANDS AVE 3,10 TO 12,84,Simplified,1988,63 years 07 months,467888
2023-10,WOODLANDS,4 ROOM,693B,WOODLANDS AVE 6,10 TO 12,92,Model A,2018,94 years,535000
2023-10,WOODLANDS,4 ROOM,730,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,72 years 11 months,500000
2023-10,WOODLANDS,4 ROOM,701,WOODLANDS DR 40,10 TO 12,99,Model A,1996,72 years 01 month,508000
2023-10,WOODLANDS,4 ROOM,897C,WOODLANDS DR 50,10 TO 12,100,Model A,1997,72 years 10 months,495000
2023-10,WOODLANDS,4 ROOM,889A,WOODLANDS DR 50,10 TO 12,93,Model A,2017,92 years 10 months,575000
2023-10,WOODLANDS,4 ROOM,887B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,90 years 05 months,595000
2023-10,WOODLANDS,4 ROOM,771,WOODLANDS DR 60,10 TO 12,101,Model A,1997,73 years 02 months,485000
2023-10,WOODLANDS,4 ROOM,694D,WOODLANDS DR 62,10 TO 12,92,Model A,2018,94 years,580000
2023-10,WOODLANDS,4 ROOM,682D,WOODLANDS DR 73,10 TO 12,102,Premium Apartment,2000,75 years 04 months,546000
2023-10,WOODLANDS,4 ROOM,645,WOODLANDS RING RD,10 TO 12,101,Model A,1998,73 years 10 months,540000
2023-10,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,10 TO 12,100,Model A,1998,73 years 06 months,495000
2023-10,WOODLANDS,4 ROOM,639,WOODLANDS RING RD,10 TO 12,102,Model A,1999,74 years 09 months,520000
2023-10,WOODLANDS,4 ROOM,785C,WOODLANDS RISE,10 TO 12,93,Model A,2018,93 years 09 months,550000
2023-10,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,62 years 03 months,440000
2023-10,WOODLANDS,4 ROOM,178,WOODLANDS ST 13,10 TO 12,98,New Generation,1986,61 years 08 months,448000
2023-10,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,71 years 10 months,420888
2023-10,WOODLANDS,4 ROOM,854,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,68 years 11 months,448888
2023-11,WOODLANDS,4 ROOM,28,MARSILING DR,10 TO 12,98,New Generation,1977,52 years 05 months,448000
2023-11,WOODLANDS,4 ROOM,350,WOODLANDS AVE 3,10 TO 12,103,Model A,1988,63 years 07 months,515000
2023-11,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,92,Model A2,1998,73 years 08 months,465888
2023-11,WOODLANDS,4 ROOM,750,WOODLANDS AVE 4,10 TO 12,103,Model A,1998,73 years 03 months,518000
2023-11,WOODLANDS,4 ROOM,510,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,74 years 05 months,595000
2023-11,WOODLANDS,4 ROOM,518,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,2000,75 years 11 months,540000
2023-11,WOODLANDS,4 ROOM,529,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,74 years 10 months,540000
2023-11,WOODLANDS,4 ROOM,573A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,93 years 08 months,590000
2023-11,WOODLANDS,4 ROOM,573C,WOODLANDS DR 16,10 TO 12,93,Model A,2018,93 years 07 months,605000
2023-11,WOODLANDS,4 ROOM,701,WOODLANDS DR 40,10 TO 12,102,Model A,1996,72 years,505000
2023-11,WOODLANDS,4 ROOM,887A,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,90 years 03 months,602000
2023-11,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,73 years 09 months,476000
2023-11,WOODLANDS,4 ROOM,711,WOODLANDS DR 70,10 TO 12,101,Model A,1997,72 years 05 months,510000
2023-11,WOODLANDS,4 ROOM,717B,WOODLANDS DR 70,10 TO 12,88,Model A,2017,93 years 01 month,616888
2023-11,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,86,Model A2,2000,76 years,512000
2023-11,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,85,Model A2,2000,76 years,518000
2023-11,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,90,Model A,2001,76 years 02 months,475000
2023-12,WOODLANDS,4 ROOM,29,MARSILING DR,10 TO 12,97,New Generation,1979,54 years 10 months,423000
2023-12,WOODLANDS,4 ROOM,760,WOODLANDS AVE 6,10 TO 12,101,Model A,1998,73 years 03 months,520000
2023-12,WOODLANDS,4 ROOM,693C,WOODLANDS AVE 6,10 TO 12,92,Model A,2018,93 years 10 months,598888
2023-12,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,90,Model A2,1998,73 years 09 months,495000
2023-12,WOODLANDS,4 ROOM,780C,WOODLANDS CRES,10 TO 12,92,Model A,2015,90 years 08 months,538000
2023-12,WOODLANDS,4 ROOM,511,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,74 years 04 months,580000
2023-12,WOODLANDS,4 ROOM,523,WOODLANDS DR 14,10 TO 12,102,Premium Apartment,2000,75 years 06 months,535000
2023-12,WOODLANDS,4 ROOM,894B,WOODLANDS DR 50,10 TO 12,100,Model A,1996,71 years 11 months,535000
2023-12,WOODLANDS,4 ROOM,622,WOODLANDS DR 52,10 TO 12,102,Model A,1998,73 years 09 months,500000
2023-12,WOODLANDS,4 ROOM,686B,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,78 years 03 months,555000
2023-12,WOODLANDS,4 ROOM,644,WOODLANDS RING RD,10 TO 12,100,Model A,1998,73 years 08 months,550000
2023-12,WOODLANDS,4 ROOM,785B,WOODLANDS RISE,10 TO 12,93,Model A,2018,93 years 08 months,550000
2023-12,WOODLANDS,4 ROOM,183B,WOODLANDS ST 13,10 TO 12,93,Model A,2019,94 years 10 months,590888
2023-12,WOODLANDS,4 ROOM,418,WOODLANDS ST 41,10 TO 12,106,Model A,1996,71 years 03 months,516888
2023-12,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,71 years 09 months,455000
2023-12,WOODLANDS,4 ROOM,428,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,71 years 08 months,428000
2024-01,WOODLANDS,4 ROOM,5,MARSILING DR,10 TO 12,90,Improved,1974,49 years 07 months,350000
2024-01,WOODLANDS,4 ROOM,8,MARSILING DR,10 TO 12,88,Improved,1976,51 years,380000
2024-01,WOODLANDS,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,88 years 11 months,610000
2024-01,WOODLANDS,4 ROOM,349,WOODLANDS AVE 3,10 TO 12,103,Model A,1988,63 years 08 months,518000
2024-01,WOODLANDS,4 ROOM,616,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,73 years 05 months,515000
2024-01,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,91,Model A2,1998,73 years 06 months,470000
2024-01,WOODLANDS,4 ROOM,755,WOODLANDS AVE 4,10 TO 12,103,Model A,1997,73 years,505000
2024-01,WOODLANDS,4 ROOM,763,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,73 years 04 months,497000
2024-01,WOODLANDS,4 ROOM,526,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,75 years 03 months,540000
2024-01,WOODLANDS,4 ROOM,533,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,1999,74 years 08 months,555000
2024-01,WOODLANDS,4 ROOM,533,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,1999,74 years 11 months,530000
2024-01,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,93 years 06 months,608000
2024-01,WOODLANDS,4 ROOM,577,WOODLANDS DR 16,10 TO 12,91,Model A,2000,75 years 10 months,495888
2024-01,WOODLANDS,4 ROOM,542,WOODLANDS DR 16,10 TO 12,101,Model A,2000,75 years 04 months,520000
2024-01,WOODLANDS,4 ROOM,887A,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,90 years 03 months,588888
2024-01,WOODLANDS,4 ROOM,886B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,90 years 02 months,600000
2024-01,WOODLANDS,4 ROOM,557,WOODLANDS DR 53,10 TO 12,102,Model A,1999,75 years,500000
2024-01,WOODLANDS,4 ROOM,682C,WOODLANDS DR 73,10 TO 12,105,Premium Apartment,2000,75 years 02 months,548000
2024-01,WOODLANDS,4 ROOM,689F,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,79 years,505000
2024-01,WOODLANDS,4 ROOM,611,WOODLANDS RING RD,10 TO 12,102,Model A,1998,73 years 03 months,496000
2024-01,WOODLANDS,4 ROOM,609,WOODLANDS RING RD,10 TO 12,101,Model A,1998,73 years 07 months,540888
2024-01,WOODLANDS,4 ROOM,649,WOODLANDS RING RD,10 TO 12,100,Model A,1998,73 years 06 months,541000
2024-01,WOODLANDS,4 ROOM,113,WOODLANDS ST 13,10 TO 12,93,New Generation,1987,62 years 03 months,469288
2024-01,WOODLANDS,4 ROOM,110,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,62 years 01 month,458000
2024-01,WOODLANDS,4 ROOM,853,WOODLANDS ST 83,10 TO 12,104,Model A,1993,68 years 08 months,528888
2024-02,WOODLANDS,4 ROOM,721,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,72 years 08 months,500000
2024-02,WOODLANDS,4 ROOM,745,WOODLANDS CIRCLE,10 TO 12,103,Model A,1998,73 years,520000
2024-02,WOODLANDS,4 ROOM,738,WOODLANDS CIRCLE,10 TO 12,102,Model A,1998,73 years 01 month,501888
2024-02,WOODLANDS,4 ROOM,775,WOODLANDS CRES,10 TO 12,92,Model A2,1997,72 years 09 months,460000
2024-02,WOODLANDS,4 ROOM,896B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,72 years 08 months,545000
2024-02,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,92,Model A2,1997,72 years 06 months,522000
2024-02,WOODLANDS,4 ROOM,609,WOODLANDS RING RD,10 TO 12,102,Model A,1998,73 years 06 months,512000
2024-02,WOODLANDS,4 ROOM,784B,WOODLANDS RISE,10 TO 12,93,Model A,2018,93 years 05 months,568000
2024-02,WOODLANDS,4 ROOM,158,WOODLANDS ST 13,10 TO 12,103,Model A,1990,65 years 04 months,520000
2024-02,WOODLANDS,4 ROOM,183C,WOODLANDS ST 13,10 TO 12,93,Model A,2019,94 years 09 months,615000
2024-03,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,72 years 08 months,501000
2024-03,WOODLANDS,4 ROOM,764A,WOODLANDS CIRCLE,10 TO 12,90,Model A,2003,78 years 06 months,490000
2024-03,WOODLANDS,4 ROOM,782E,WOODLANDS CRES,10 TO 12,92,Model A,2015,90 years 04 months,528000
2024-03,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,93 years 04 months,635000
2024-03,WOODLANDS,4 ROOM,886B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,90 years 01 month,628000
2024-03,WOODLANDS,4 ROOM,694C,WOODLANDS DR 62,10 TO 12,92,Model A,2018,93 years 07 months,570000
2024-03,WOODLANDS,4 ROOM,684D,WOODLANDS DR 73,10 TO 12,103,Premium Apartment,2000,75 years,562888
2024-03,WOODLANDS,4 ROOM,628A,WOODLANDS RING RD,10 TO 12,101,Model A,1998,73 years 09 months,535000
2024-03,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,61 years 11 months,440000
