month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2024-02,TAMPINES,4 ROOM,146,SIMEI ST 2,10 TO 12,104,Model A,1988,63 years 07 months,688000
2024-02,TAMPINES,4 ROOM,225,SIMEI ST 4,10 TO 12,104,Model A,1988,63 years 09 months,617000
2024-02,TAMPINES,4 ROOM,805,TAMPINES AVE 4,10 TO 12,91,New Generation,1985,60 years 02 months,560000
2024-02,TAMPINES,4 ROOM,945,TAMPINES AVE 4,10 TO 12,104,Model A,1988,63 years 06 months,618000
2024-02,TAMPINES,4 ROOM,601A,TAMPINES AVE 9,10 TO 12,92,Model A,2020,95 years 01 month,728000
2024-02,TAMPINES,4 ROOM,523A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,90 years 07 months,760800
2024-02,TAMPINES,4 ROOM,389,TAMPINES ST 32,10 TO 12,105,Model A,1993,68 years 08 months,610000
2024-02,TAMPINES,4 ROOM,491D,TAMPINES ST 45,10 TO 12,103,Model A,1993,68 years 06 months,580000
2024-02,TAMPINES,4 ROOM,494H,TAMPINES ST 45,10 TO 12,93,Model A,2018,93 years 10 months,695000
2024-02,TAMPINES,4 ROOM,731,TAMPINES ST 71,10 TO 12,103,Model A,1997,72 years 04 months,625000
2024-02,TAMPINES,4 ROOM,934,TAMPINES ST 91,10 TO 12,111,Model A,1985,60 years 01 month,630000
2024-03,TAMPINES,4 ROOM,297,TAMPINES ST 22,10 TO 12,104,Model A,1984,59 years 03 months,565000
2024-03,TAMPINES,4 ROOM,285,TAMPINES ST 22,10 TO 12,103,Model A,1984,59 years 06 months,568888
2024-03,TAMPINES,4 ROOM,842B,TAMPINES ST 82,10 TO 12,107,Model A,1995,70 years,710000
